JA,JB,length,DGC_AB,DGC_BA,EGC_AB,EGC_BA,AB capacity,BA capacity,DFFTT_AB,DFFTT_BA,EFFTT_AB,EFFTT_BA
8801863,8802719,13.51848899,64.42183225,0.250148582,54.19153019,0.503845992,112000,89600,266684.084,1461.172063,266518.3229,3019.321305
8801864,8800582,92.84305315,7.069935759,1.717984764,5.732034978,3.460347383,112000,89600,29267.08658,10035.1212,28190.6114,20736.26784
8801864,8801078,13.30927562,0.704970715,0.24627726,0.598584159,0.496048412,112000,89600,2918.334715,1438.558831,2976.227257,2972.594013
8801865,8801654,0.24140161,0.061053877,0.004466939,0.050297954,0.008996411,112000,89600,252.7419159,26.09236053,247.3695059,53.91645655
8801865,8801866,1.078260507,0.006573796,0.671558389,0.006447873,0.55304867,112000,89600,39.20470424,2780.01925,38.67102118,2719.938078
8801866,8800567,27.19791299,5.170300076,0.165816649,4.257208394,0.162769314,112000,89600,21403.25246,988.8947316,20937.29491,975.4331744
8801869,8800513,38.99440438,0.160002605,13.73655231,0.145254082,10.55712498,156799.9973,125439.9978,954.2210225,56864.57127,870.4918299,51920.79351
8801870,8800478,39.87954543,0.163634533,19.62325478,0.148551424,14.69230924,156799.9973,125439.9978,975.8810584,81233.48164,890.2512817,72257.96373
8801871,8801872,44.62710838,4.394095443,0.183114826,3.547406604,0.166237128,156799.9973,125439.9978,18190.03399,1092.057326,17446.43251,996.2335329
8801872,8800493,56.27876164,4.285589669,0.230924118,3.474593053,0.20964207,156799.9973,125439.9978,17740.85765,1377.181632,17088.32967,1256.339287
8801873,8801871,7.998439342,0.148004578,4.190420759,0.29810853,3.455034834,112000,89600,864.5268065,17346.89131,1786.431777,16992.14045
8801873,8801868,6.179880822,0.11435364,1.174848512,0.230329137,0.967367545,112000,89600,667.9643869,4863.466134,1380.2612,4757.591868
8801874,8800568,3.814145096,0.023253577,3.361591473,0.022821652,2.772276329,112000,89600,138.6793168,13915.82498,136.7915126,13634.27896
8801875,8801876,21.5330229,0.398450977,3.572000346,0.802555237,2.941648463,112000,89600,2327.438482,14786.84488,4809.347765,14467.26493
8801876,8800634,3.025566712,4.302544039,0.055985637,3.554843357,0.112764873,112000,89600,17811.04287,327.0242375,17483.0068,675.7528923
8801877,8800639,29.45099397,0.544966556,1.343098251,1.097665493,1.219308774,112000,89600,3183.26772,6434.703893,6577.807151,6554.598995
8801878,8801885,0.917326068,0.232003038,0.0134983,0.191130856,0.013268739,112000,89600,960.4122615,80.50095199,939.9970938,79.52661812
8801879,8800633,48.31250762,0.89398344,20.62411923,1.800651913,16.99564898,112000,89600,5221.950951,85376.71397,10790.47989,83585.97459
8801880,8801886,2.751978301,2.618069552,0.050923108,2.163300024,0.102567974,112000,89600,10837.90162,297.4529043,10639.28429,614.6475928
8801882,8800637,0.981699863,0.032316083,0.032316083,0.037345126,0.037345126,112000,89600,182.5135456,182.5135456,218.9607105,218.9607105
8801884,8800626,40.07266499,0.357963138,3.051428711,0.346099552,2.473981878,112000,89600,2134.814943,12631.85852,2074.03677,12167.24308
8801884,8801888,52.46461194,0.772008031,6.416809474,0.759002484,5.155103542,112000,89600,4604.089379,26563.36986,4548.364321,25353.21586
8801885,8800635,0.048280319,0.013436273,0.000710437,0.011066654,0.000696269,112000,89600,55.62151821,4.236892178,54.42679745,4.185611448
8801885,8801880,1.190914575,0.0220369,0.728294157,0.044385656,0.533486857,112000,89600,128.7223082,3014.885689,265.9878446,2623.731508
8801886,8801323,24.89655211,7.647399189,0.460690334,5.927469423,0.927917146,112000,89600,31657.58527,2690.992051,29151.77352,5560.583751
8801886,8801883,13.24490038,0.603864859,0.245086049,0.548207808,0.493649086,112000,89600,2893.080648,1431.600708,2946.983396,2958.215961
8801887,8801875,4.699284603,2.507407753,0.086956418,2.068301016,0.175145919,112000,89600,10379.80008,507.9312772,10172.07152,1049.573671
8801888,8801889,31.382208,0.461783966,16.74482938,0.45400369,13.81241469,112000,89600,2753.979973,69317.79693,2720.647498,67930.57121
8801890,8801072,0.354055678,0.006551511,0.043302259,0.013195135,0.034787904,112000,89600,38.26879364,179.2563634,79.07746588,171.0899501
8801892,8800587,104.7682919,1.938651554,4.783646715,3.904812289,4.342770506,112000,89600,11324.08373,22918.1671,23399.74061,23345.29048
8801893,8801443,0.386242551,0.202345145,0.007147103,0.166834968,0.01439477,112000,89600,837.6388511,41.74777414,820.5079013,86.26632489
8801893,8801895,2.108240548,0.039011267,1.794391842,0.078575261,1.478580791,112000,89600,227.8732626,7428.161047,470.8703471,7271.779799
8801894,8801893,0.321868805,0.005955919,0.298288225,0.011995499,0.246305898,112000,89600,34.78981314,1234.809992,71.88860687,1211.352329
8801895,8801084,56.48797194,11.8296715,1.04526372,9.744231208,2.105359186,112000,89600,48970.74483,6105.611845,47922.91633,12616.44976
8801896,8801894,8.078906849,0.149493564,2.248440808,0.30110763,1.851911501,112000,89600,873.2242928,9307.766582,1804.403997,9107.85045
8801897,8801895,3.089940411,0.05717682,1.250720889,0.115164141,0.951482537,112000,89600,333.9821935,5177.551508,690.1305998,4679.468047
8801898,8800592,1.046073562,0.00429227,0.368490221,0.0038883,0.283200746,492800.0108,492800.0108,25.59816978,1525.421952,23.3520297,1392.804226
8801898,8800591,1.705904548,0.006999701,0.208641428,0.006346314,0.167617244,537600.0213,537600.0213,41.74470691,863.7032862,38.08177084,824.3553741
8801899,8800589,10.7986983,2.052904835,0.044309431,1.690356723,0.040218947,156799.9973,125439.9978,8498.315347,264.2518868,8313.311051,241.064809
8801900,8802503,12.23101425,46.4819089,0.050186537,38.74757914,0.045554635,156799.9973,125439.9978,192419.0118,299.3016847,190563.7241,273.0391231
8801901,8800011,3.057753562,0.373968204,0.012546634,0.300436652,0.011382245,537600.0213,537600.0213,1548.098906,74.82542116,1477.571952,68.25978076
8801901,8802306,3.653210849,0.032633587,5.0111815,0.031548695,4.136474119,537600.0213,537600.0213,194.6196768,20744.55664,189.0788554,20343.51387
8801902,8800010,27.51978301,0.112919713,38.68901482,0.102508623,31.95600303,156799.9973,125439.9978,673.4288137,160159.128,614.3380481,157162.2043
8801902,8802442,12.16664055,36.79171586,0.049922398,30.44872537,0.045314829,156799.9973,125439.9978,152304.9672,297.7264141,149749.2909,271.6020764
8801903,8802440,15.17611441,19.1950856,0.06227093,15.8132684,0.056525774,537600.0213,537600.0213,79461.00945,371.3703963,77770.93135,338.7840849
8801904,8801025,92.85915003,7.071523951,0.829496933,5.733324514,0.80201067,112000,89600,29273.66115,4946.940792,28196.95344,4806.101408
8801908,8802023,40.39453501,0.246272074,5.845561112,0.241748733,4.675981754,112000,89600,1468.713532,24198.59939,1448.720331,22996.85617
8801909,8801908,41.36014203,3.149386956,0.25215906,2.553402269,0.247527718,112000,89600,13037.37175,1503.822244,12557.83898,1483.351118
8801912,8800505,6.453469808,0.094961734,0.933904676,0.093360041,0.747049012,112000,89600,566.3312984,3866.042059,559.4767737,3674.047576
8801913,8801060,89.47952394,1.316676299,21.62395637,1.294496613,16.9666711,112000,89600,7852.37345,89515.69362,7757.333165,83443.45911
8801913,8801914,0.305775356,0.005658123,0.487353157,0.011395681,0.403946281,112000,89600,33.05032153,2017.47336,68.29417457,1986.640457
8801914,8800615,30.73847101,0.568790266,20.9794424,1.145650978,17.31536871,112000,89600,3322.427169,86847.6289,6865.361985,85158.38206
8801914,8801059,0.418429425,0.285573555,0.007742694,0.235697716,0.015594405,112000,89600,1182.175658,45.22675475,1159.180446,93.45518412
8801915,8801059,2.896819123,0.700091136,0.042626211,0.549307453,0.041906033,112000,89600,2898.134945,254.2135292,2701.538544,251.1366854
8801916,8800613,38.94612603,6.460942407,0.720666209,5.320785192,1.451558029,112000,89600,26746.06492,4209.567457,26168.05154,8698.52157
8801917,8801918,0.386242551,0.236197489,0.007147103,0.173018744,0.01439477,112000,89600,977.7758394,41.74777414,850.9202091,86.26632489
8801918,8800527,78.53598597,1.155643959,18.97961327,1.136176628,14.89185026,112000,89600,6892.011311,78569.0286,6808.594657,73239.32264
8801919,8800528,60.3504,0.888046089,4.597089782,0.873086052,3.727153051,112000,89600,5296.115332,19030.36028,5232.014419,18330.44013
8801920,8800538,102.0324121,1.501389958,7.770905361,1.476099042,6.300360765,112000,89600,8953.965874,32168.85807,8845.592594,30985.68353
8801921,8801073,0.450616322,0.002747258,0.158747414,0.002691535,0.122003816,112000,89600,16.38405517,657.1593372,16.16102344,600.0247051
8801923,8801924,0.852952274,0.540512491,0.015783184,0.445307245,0.031789482,112000,89600,2237.534598,92.19299841,2190.057043,190.504795
8801924,8800531,1.271381795,0.02352588,1.19933352,0.047384745,0.990783731,112000,89600,137.4197635,4964.825589,283.9600005,4872.75445
8801925,8801097,30.41660099,0.562834324,18.94459391,1.133654578,15.60145904,112000,89600,3287.637224,78424.06056,6793.473107,76729.23586
8801926,8800500,51.06448438,0.45615142,32.89410421,0.441034698,27.11065994,112000,89600,2720.388682,136170.2042,2642.939228,133332.4156
8801927,8801101,0.498896644,0.004456569,0.158728959,0.004305227,0.130784415,112000,89600,26.57801798,657.0829404,25.82134192,643.2084035
8801928,8800498,20.90537819,0.687743904,0.687743904,0.794763193,0.794763193,112000,89600,3884.213907,3884.213907,4659.817401,4659.817401
8801928,8801927,0.257495034,0.132301349,0.004764735,0.10903261,0.009596228,112000,89600,547.6817857,27.83184943,536.2312347,57.51088326
8801929,8800515,12.64944405,5.2636411,0.077119462,4.335004904,0.075699334,112000,89600,21789.65199,459.9238399,21319.90435,453.6630207
8801930,8800477,36.41945337,0.374879261,0.374879261,0.308008165,0.308008165,156799.9973,125439.9978,1551.870364,1551.870364,1514.811671,1514.811671
8801931,8801935,0.498896644,0.082754678,0.007341181,0.068150816,0.007215328,112000,89600,342.5757175,43.78122043,335.1713837,43.25131954
8801932,8800484,2.864632274,0.414556615,0.011754215,0.33161207,0.010662826,537600.0213,537600.0213,1716.120876,70.09960483,1630.895137,63.94863648
8801935,8801936,3.170407726,0.046652022,1.116814848,0.045864035,0.858320561,112000,89600,278.2225961,4623.226851,274.8551614,4221.289936
8801936,8800476,36.21024,1.096246436,0.532827653,0.881924617,0.5238509,112000,89600,4538.080748,3177.669199,4337.377422,3139.208651
8801936,8801938,3.089940411,0.05717682,0.647116886,0.115164141,0.533037761,112000,89600,333.9821935,2678.839891,690.1305998,2621.522897
8801937,8801938,1.673717699,0.16476576,0.030970777,0.133017282,0.062380184,112000,89600,682.0732063,180.9070189,654.1900165,373.8207363
8801939,8801937,2.269174986,0.041989227,0.376400296,0.084573439,0.309976402,112000,89600,245.268173,1558.166923,506.8146585,1524.489148
8801940,8800574,1.351848918,0.019892232,0.165341106,0.019554974,0.132830846,112000,89600,118.6329797,684.4549397,117.1971193,653.2730571
8801941,8800562,48.97233841,9.310251209,0.720619807,7.666043013,0.70847982,112000,89600,38541.21699,4297.621098,37702.21892,4245.605343
8801945,8800211,1.126540781,0.020845716,0.9704885,0.041986384,0.799912851,112000,89600,121.764342,4017.486429,251.6101159,3934.036048
8801946,8800228,13.5506766,4.310961479,0.082613978,3.552002511,0.081093049,112000,89600,17845.88816,492.6919468,17469.03535,485.9850642
8801947,8801946,48.07110663,0.293073584,3.660489139,0.287691638,2.96778483,112000,89600,1747.827641,15153.15785,1724.034934,14595.80589
8801948,8800222,33.15248701,4.054987946,0.29614622,3.25767506,0.286330729,112000,89600,16786.24635,1766.152181,16021.50932,1715.869836
8801949,8800223,0.901232644,0.016676573,0.375004241,0.033588937,0.30884397,112000,89600,97.4114757,1552.387738,201.288097,1518.91966
8801950,8800214,5.600517151,3.66419221,0.103632989,3.021080047,0.208735707,112000,89600,15168.48728,605.3427425,14857.91575,1250.861747
8801951,8801954,38.18973238,0.156700859,15.4578996,0.142256503,11.75956511,156799.9973,125439.9978,934.5301219,63990.35314,852.5287295,57834.49119
8801952,8801953,13.1483406,0.080161069,4.038710794,0.07868514,3.130389786,112000,89600,478.0633262,16718.86457,471.5555791,15395.50993
8801953,8801779,6.727057644,2.79913867,0.041012638,2.305299618,0.040254912,112000,89600,11587.46509,244.5905267,11337.6498,241.2609818
8801954,8801953,2.945099589,0.054496659,0.426218428,0.109765787,0.340940497,112000,89600,318.3267927,1764.396746,657.780758,1676.773095
8801954,8802749,0.273588483,0.178996079,0.001122594,0.147579954,0.001010625,156799.9973,125439.9978,740.9818011,6.69490626,725.8101787,6.107454211
8801954,8802750,2.092147123,0.347031866,0.038713471,0.285790585,0.077975444,112000,89600,1436.59179,226.1337736,1405.541347,467.2759202
8801955,8800812,29.772864,26.24091643,0.438102737,21.64067701,0.430721336,112000,89600,108628.31,2612.75023,106430.5976,2581.127113
8801956,8801433,10.91135266,0.066522896,3.036617685,0.065297168,2.501085209,112000,89600,396.7282035,12570.546,391.3276495,12300.53919
8801957,8801553,23.75391781,3.437559457,0.144819754,2.749772365,0.14215762,112000,89600,14230.30614,863.6737748,13523.6028,851.9168167
8801957,8802764,6.340815452,0.289229073,0.117331604,0.262571778,0.236327323,112000,89600,1385.679298,685.3593181,1411.499092,1416.205554
8801958,8802772,25.94262663,0.266934984,0.266934984,0.219320746,0.219320746,156799.9973,125439.9978,1105.018425,1105.018425,1078.639781,1078.639781
8801958,8802767,6.308628603,0.116736013,0.77160411,0.235127689,0.619887295,112000,89600,681.8803402,3194.173902,1409.0167,3048.656016
8801959,8801652,15.11174071,3.821917378,0.279630402,3.148606591,0.563227987,112000,89600,15821.41488,1633.381761,15485.10166,3375.170163
8801960,8802485,21.33990181,5.397007136,0.087562303,4.446209826,0.079487222,156799.9973,125439.9978,22341.74121,522.2026916,21866.81918,476.3814315
8801962,8801864,1.062167082,0.056250921,0.019654533,0.047762028,0.039587115,112000,89600,232.8593414,114.8063861,237.4785915,237.2324084
8801963,8800810,0.692017932,0.012805226,0.43853805,0.025791307,0.361294636,112000,89600,74.79809838,1815.395714,154.560505,1776.876249
8801963,8802637,1.593250575,0.029481799,4.25112493,0.059381098,3.50663825,112000,89600,172.209574,17598.18556,355.8486018,17245.93018
8801965,8801195,20.43866849,0.300751604,3.390310121,0.295683682,2.792018268,112000,89600,1793.617699,14034.71024,1771.908856,13731.37154
8801966,8800907,17.9119989,3.405156862,0.073496865,2.803797053,0.066717538,156799.9973,125439.9978,14096.17062,438.3194506,13789.30053,399.8586194
8801967,8801968,1.480596507,0.006075213,0.616081118,0.005506992,0.507388825,537600.0213,537600.0213,36.23125767,2550.362556,33.05210538,2495.379294
8801967,8801969,0.321868805,0.004736246,0.046594309,0.004654269,0.037271599,112000,89600,28.24594888,192.8843109,27.90407733,183.304929
8801968,8801194,30.25566597,0.124145642,7.651702293,0.112700381,6.303689482,492800.0108,492800.0108,740.3778305,31675.39864,675.4125484,31002.05418
8801969,8801970,10.50901666,0.154638431,2.657840296,0.152031571,2.189606059,112000,89600,922.2302463,11002.53874,911.0681402,10768.65958
8801970,8800904,33.95715901,0.499673942,4.914191161,0.491255464,3.930959186,112000,89600,2979.947614,20343.05022,2943.880166,19332.775
8801972,8800803,15.61063649,0.288862061,22.32333979,0.581822304,18.44668241,112000,89600,1687.305877,92410.89885,3486.59731,90722.27419
8801973,8802246,13.69551781,0.056195717,11.7985125,0.051010229,9.72477737,537600.0213,537600.0213,335.1391364,48841.75736,305.7319774,47827.24068
8801974,8801973,36.70913578,0.150625646,23.64792628,0.136740959,19.49016696,537600.0213,537600.0213,898.298862,97894.22839,819.4766221,95854.2155
8801975,8800788,28.80725699,1.525930527,0.423893991,1.230158365,0.416751916,112000,89600,6316.824136,2528.012332,6050.018729,2497.41483
8801978,9505,0.466709747,1.556763157,0.006867556,1.292111178,0.00674968,112000,89600,6444.460553,40.95662409,6354.707155,40.46091038
8801979,8800786,78.53598597,0.701550245,19.8658948,0.678303063,16.36616527,112000,89600,4183.894344,82237.9273,4064.77889,80490.12293
8801980,8801981,7.805318247,0.069723743,0.236332552,0.067410534,0.191218172,112000,89600,415.8173666,978.3349505,403.9790479,940.4273244
8801981,8802707,80.30626806,0.717363911,4.255984205,0.693592796,3.431043629,112000,89600,4278.203636,17618.30128,4156.403196,16874.15024
8801983,8800351,2.236988137,0.032916908,3.088070985,0.032360269,2.549457211,112000,89600,196.3093396,12783.54485,193.9333325,12538.43652
8801985,8800790,6.051133425,0.320628374,0.036891752,0.258480652,0.036209627,112000,89600,1327.290472,220.0144536,1271.22925,217.0194562
8801986,8801984,6.807525151,0.518523857,0.125967685,0.420400057,0.253722034,112000,89600,2146.509266,735.8045398,2067.561801,1520.444019
8801986,8801985,0.305775356,0.005658123,1.067098724,0.011395681,0.886963851,112000,89600,33.05032153,4417.419312,68.29417457,4362.159873
8801987,8801986,1.094353932,2.909531711,0.020250124,2.399782531,0.040786749,112000,89600,12044.45407,118.2853641,11802.32435,244.4212622
8801988,8801987,1.818558712,0.082980358,0.033650942,0.075332352,0.067778545,112000,89600,397.5539642,196.5624403,404.9622083,406.1706207
8801989,8800397,8.609990247,7.417442365,0.052492253,6.113735643,0.051523926,156799.9973,125439.9978,30705.64363,313.0524757,30067.84578,308.7909768
8801989,8801123,101.871474,19.37339976,0.621076569,15.95213947,0.609677199,156799.9973,125439.9978,80199.16836,3703.966697,78453.91062,3653.545598
8801990,8800397,20.43866849,12.49914271,0.124607779,9.15581495,0.122316446,156799.9973,125439.9978,51742.12389,743.1339162,45029.03756,733.0178346
8801991,8801990,34.43996099,0.209969013,27.78275218,0.206111674,19.65603093,156799.9973,125439.9978,1252.209903,115010.9762,1235.163907,96669.94792
8801992,8801204,53.108352,0.474408985,1.608351359,0.458687902,1.301328479,112000,89600,2829.272859,6658.01785,2748.723472,6400.039486
8801992,8802638,1.480596507,0.027397227,0.521561005,0.055182375,0.400842106,112000,89600,160.0331409,2159.082005,330.6875925,1971.373937
8801993,8802835,14.96689951,7.840924073,0.13369708,6.464897389,0.129263791,112000,89600,32458.7113,797.3405495,31794.88763,774.6402674
8801994,8801245,5.761451397,0.189717896,0.189717896,0.21924372,0.21924372,112000,89600,1071.481532,1071.481532,1285.459679,1285.459679
8801995,8800536,5.021153096,0.092912331,1.768772005,0.187142261,1.359377541,112000,89600,542.7210566,7322.10379,1121.462209,6685.528636
8801996,8802054,21.43646159,5.966022625,0.191488713,4.913870835,0.185140694,134400.0054,107520.0043,24697.26836,1141.997382,24166.8138,1109.484722
8801997,8801536,35.72743803,0.217818333,8.634385069,0.213816993,6.774736942,156799.9973,125439.9978,1299.021556,35743.36514,1281.338326,33318.70365
8801998,8801536,4.409602575,0.026883883,2.35304111,0.026385359,1.940971704,156799.9973,125439.9978,160.3296825,9740.77562,158.1471578,9545.85568
8801999,8800362,74.85058674,1.101413923,2.266356041,1.082860168,1.833724686,112000,89600,6568.595072,9381.929443,6489.092849,9018.407039
8802000,8800039,100.7449319,35.49521453,0.899939446,27.27937987,0.870119308,112000,89600,146937.9005,5367.044745,134162.1939,5214.245003
8802001,8802019,7.644384,0.112485838,0.582129559,0.110588977,0.471968512,112000,89600,670.8412754,2409.814851,662.7218264,2321.17963
8802002,8801428,8.851392,0.036319205,4.355477549,0.032964808,3.26102825,156799.9973,125439.9978,216.599906,18030.16928,197.5941046,16038.00041
8802003,8802002,9.977932493,0.302175095,0.040941648,0.244491859,0.037165058,156799.9973,125439.9978,1250.900285,244.1671593,1202.431624,222.7424384
8802004,8802017,4.329135452,0.017763393,0.626517798,0.016118419,0.501163917,156799.9973,125439.9978,105.9370472,2593.566795,96.64148233,2464.764817
8802005,8800122,10.3319886,0.042394418,6.318302831,0.038480352,4.628265003,156799.9973,125439.9978,252.831166,26155.58646,230.6462121,22762.18119
8802006,8802005,21.43646159,0.087958509,5.180500962,0.079846928,4.064742689,156799.9973,125439.9978,524.5655786,21445.4806,478.5369843,19990.733
8802009,8800609,1.963399726,0.713133935,0.011970197,0.587568986,0.011745273,112000,89600,2952.127617,71.38767029,2889.711811,70.41588919
8802011,8801628,4.377415726,2.947777151,0.039102802,2.432126143,0.037803574,112000,89600,12202.77695,233.2006745,11961.39287,226.5614522
8802012,8802025,11.2010343,7.542824032,0.045960304,6.223366814,0.041717736,156799.9973,125439.9978,31224.68033,274.0973371,30607.02074,250.0463592
8802013,8800075,4.184294247,0.077426943,0.318810748,0.155951742,0.258480494,112000,89600,452.2675472,1319.76613,934.5518406,1271.228309
8802014,8801856,10.13886751,12.48883808,0.187611451,8.229909082,0.377884309,112000,89600,51699.46628,1095.87913,40475.35768,2264.49115
8802015,8802274,2.671510986,3.407316252,0.049434126,2.807560521,0.099568882,112000,89600,14105.10974,288.7554387,13807.80945,596.6754157
8802017,8802003,35.24463299,0.144616469,7.380445104,0.131285368,6.079345433,156799.9973,125439.9978,862.4614291,30552.48778,786.7837849,29898.71204
8802018,8802017,12.3436686,0.228409492,1.78702493,0.460059327,1.429473112,112000,89600,1334.189326,7397.664582,2756.928057,7030.264427
8802019,8800125,44.11211879,0.649102484,13.54995965,0.638167102,10.50251615,112000,89600,3871.107211,56092.14224,3824.253717,51652.22289
8802020,8802021,3.395715671,1.043019142,0.062834941,0.808441015,0.126560674,112000,89600,4317.738178,367.0325046,3975.97831,758.4247529
8802023,8800575,0.965606438,0.095057176,0.005886982,0.076740721,0.005773659,112000,89600,393.5038027,35.10869087,377.4173458,34.63076573
8802025,8800224,4.860218849,1.492852107,0.019942545,1.157105208,0.01809682,156799.9973,125439.9978,6179.89093,118.9330386,5690.736975,108.4971259
8802026,8801051,0.869045795,0.029052029,0.029052029,0.03105139,0.03105139,112000,89600,164.0789454,164.0789454,181.6673811,181.6673811
8802027,8802028,3.154314301,15.19088132,0.058368006,12.78462868,0.117563417,112000,89600,62884.98991,340.94017,62875.83658,704.5083499
8802027,8801852,0.659831034,0.010422449,0.010422449,0.010460609,0.010460609,112000,89600,53.22292349,53.22292349,58.55232067,58.55232067
8802028,8801402,6.147693973,0.113758049,15.19764553,0.229129503,12.51342234,112000,89600,664.485409,62912.99138,1373.072346,61542.02189
8802029,8801854,1.094353932,0.017235069,0.017235069,0.017344732,0.017344732,112000,89600,88.01201427,88.01201427,97.0846599,97.0846599
8802030,8801277,0.305775356,0.001254663,0.250208093,0.001130528,0.176712625,156799.9973,125439.9978,7.482542111,1035.77489,6.825978071,869.0870035
8802030,8801850,0.354055678,0.006551511,0.982883751,0.013195135,0.811564206,156799.9973,125439.9978,38.26879364,4068.798477,79.07746588,3991.338329
8802031,8802033,2.880725699,0.042389399,1.449489458,0.04167321,1.193971879,112000,89600,252.8012332,6000.384575,249.741483,5872.050199
8802032,8801196,1.850745562,0.034246533,4.754965095,0.06897818,3.918653375,112000,89600,200.0414183,19683.90942,413.3594746,19272.25385
8802033,8801545,3.572743726,0.052572329,3.42681732,0.051684623,2.832180127,112000,89600,313.5300317,14185.83741,309.7352576,13928.89067
8802034,8800862,25.76559781,7.91439161,0.379136482,6.13441276,0.372748282,134400.0054,107520.0043,32762.84147,2261.088205,30169.53757,2233.721388
8802036,8800896,24.62296351,0.455627801,2.424487151,0.91772024,1.957317983,112000,89600,2661.420697,10036.5375,5499.478409,9626.248227
8802039,8802551,16.65671101,0.24510073,3.489601115,0.240970165,2.874449016,112000,89600,1461.727885,14445.74059,1444.036032,14136.77258
8802039,8802656,3.717584548,0.054703638,1.350271541,0.053780033,1.112522572,112000,89600,326.2406964,5589.656745,322.2920802,5471.475953
8802040,8802555,11.28150181,0.166005421,1.379745911,0.163207101,1.108453297,112000,89600,990.0205252,5711.670433,978.0379274,5451.463078
8802041,8800865,9.141073644,0.134509377,3.220142103,0.132241561,2.474815604,156799.9973,125439.9978,802.1849114,13330.27356,792.47576,12171.34313
8802042,8802713,21.77442389,0.19450768,14.8609743,0.188059637,12.26548727,112000,89600,1160.001849,61519.28903,1126.976601,60322.6572
8802043,8802044,0.370149127,0.355026645,0.005446683,0.293420687,0.005352739,156799.9973,125439.9978,1469.687408,32.48284132,1443.066667,32.08968904
8802044,8801513,3.878519178,1.951533349,0.023646044,1.607514662,0.02320692,156799.9973,125439.9978,8078.672486,141.0199078,7905.88701,139.1002418
8802045,8801224,0.450616322,0.002747258,0.192346666,0.002691535,0.158506132,156799.9973,125439.9978,16.38405517,796.2486106,16.16102344,779.5460267
8802046,8802068,9.559503452,0.039224742,2.417733459,0.035602677,1.99179974,537600.0213,537600.0213,233.9279008,10008.57955,213.4016351,9795.832122
8802046,8802045,0.482803219,0.014637375,0.002943491,0.011843025,0.002885636,156799.9973,125439.9978,60.5936639,17.55434543,58.24586113,17.31538286
8802047,8801233,0.869045795,0.782313312,0.003565886,0.645504716,0.003228833,537600.0213,537600.0213,3238.506292,21.26617345,3174.644366,19.40014924
8802048,8802049,3.685397699,0.700611771,0.06819527,0.576881835,0.137357397,268800.0108,268800.0108,2900.290193,398.3433476,2837.151606,823.1245222
8802049,8802050,1.480596507,1.010552783,0.027397227,0.834059569,0.055182375,134400.0054,107520.0043,4183.338691,160.0331409,4101.972371,330.6875925
8802050,8802051,0.675924459,0.46131627,0.012507429,0.380746821,0.025191488,134400.0054,107520.0043,1909.68966,73.05860418,1872.543661,150.9660674
8802052,8802048,2.574950438,0.010565587,1.295661547,0.009583698,1.067261462,537600.0213,537600.0213,63.01088269,5363.590276,57.4819222,5248.878137
8802052,8802053,0.498896644,0.04915482,0.003041607,0.039683288,0.002980484,156799.9973,125439.9978,203.4839397,18.13948971,195.165896,17.89256173
8802053,8801515,0.885139219,0.724283241,0.0053964,0.511534491,0.005292077,156799.9973,125439.9978,2998.281884,32.18296605,2515.767984,31.74486802
8802054,8802095,28.06696022,3.433071501,0.250717968,2.758042848,0.242407588,134400.0054,107520.0043,14211.72756,1495.227884,13564.27774,1452.658752
8802055,8800861,27.27838203,5.712212637,0.40139685,4.705204935,0.394633706,134400.0054,107520.0043,23646.58287,2393.844238,23140.57807,2364.870624
8802056,8801239,5.536143452,0.081463429,5.222445484,0.080089095,4.314325222,448000,448000,485.8303212,21619.1164,479.9501306,21218.19997
8802057,8801232,2.204801288,0.013441942,0.776750943,0.013190018,0.596963835,492800.0108,492800.0108,80.16484128,3215.480011,79.07357892,2935.916444
8802059,8802060,0.852952274,0.015783184,1.232909501,0.031789482,1.019095079,156799.9973,125439.9978,92.19299841,5103.818527,190.504795,5011.991939
8802060,8801545,2.414016,0.044669392,0.237729302,0.0899718,0.191921773,156799.9973,125439.9978,260.9235945,984.1170135,539.1645431,943.8870608
8802061,8802540,4.988966247,2.019323964,0.030416072,1.536198154,0.029852746,156799.9973,125439.9978,8359.302165,181.3948901,7555.146686,178.9256104
8802061,8802062,0.611550712,0.009743252,0.009743252,0.009570217,0.009570217,112000,89600,49.75455823,49.75455823,53.45838168,53.45838168
8802062,8801517,5.906292603,1.122825762,0.086910112,0.92453192,0.085444037,112000,89600,4648.109955,518.3131646,4546.922805,512.0398218
8802062,8801227,0.788578575,0.014592002,0.114121027,0.029390213,0.09128764,112000,89600,85.23504248,472.4215459,176.1270874,448.9601783
8802064,8800988,22.62737732,0.33295809,2.767408128,0.327347697,2.223266317,112000,89600,1985.690235,11456.11163,1961.656665,10934.20356
8802065,8801229,3.653210849,1.326890237,0.014989926,1.09325813,0.013600453,537600.0213,537600.0213,5492.866242,89.39668773,5376.731868,81.55247523
8802066,8802547,0.498896644,0.007341181,0.684344896,0.007215328,0.564891688,537600.0213,537600.0213,43.78122043,2832.950963,43.25131954,2778.182972
8802066,8802067,1.979493151,0.008122295,1.705276763,0.007365491,1.405552571,537600.0213,537600.0213,48.43961611,7059.255467,44.18922773,6912.621112
8802067,8802065,2.671510986,0.559411539,0.010961796,0.460792408,0.009943408,537600.0213,537600.0213,2315.770115,65.3737885,2266.214411,59.6374922
8802068,8802066,1.126540781,0.004622444,1.750312219,0.004188058,1.44967784,537600.0213,537600.0213,27.5672603,7245.686666,25.14834017,7129.632736
